name,task,input,loop-number,count,time
wasm,light,92,74,1,650
wasm,light,92,74,2,595
wasm,light,92,74,3,482
wasm,light,92,74,4,503
wasm,light,92,74,5,417
wasm,light,92,74,6,470
wasm,light,92,74,7,732
wasm,light,92,74,8,547
wasm,light,92,74,9,523
wasm,light,92,74,10,645
wasm,light,92,75,1,572
wasm,light,92,75,2,795
wasm,light,92,75,3,438
wasm,light,92,75,4,564
wasm,light,92,75,5,648
wasm,light,92,75,6,500
wasm,light,92,75,7,468
wasm,light,92,75,8,459
wasm,light,92,75,9,456
wasm,light,92,75,10,598
wasm,light,92,76,1,551
wasm,light,92,76,2,311
wasm,light,92,76,3,457
wasm,light,92,76,4,1388
wasm,light,92,76,5,1485
wasm,light,92,76,6,343
wasm,light,92,76,7,392
wasm,light,92,76,8,387
wasm,light,92,76,9,444
wasm,light,92,76,10,1659
wasm,light,92,77,1,359
wasm,light,92,77,2,415
wasm,light,92,77,3,432
wasm,light,92,77,4,379
wasm,light,92,77,5,403
wasm,light,92,77,6,454
wasm,light,92,77,7,590
wasm,light,92,77,8,612
wasm,light,92,77,9,1317
wasm,light,92,77,10,616
wasm,light,92,78,1,839
wasm,light,92,78,2,572
wasm,light,92,78,3,581
wasm,light,92,78,4,731
wasm,light,92,78,5,533
wasm,light,92,78,6,705
wasm,light,92,78,7,581
wasm,light,92,78,8,998
wasm,light,92,78,9,893
wasm,light,92,78,10,617
wasm,light,92,79,1,559
wasm,light,92,79,2,756
wasm,light,92,79,3,847
wasm,light,92,79,4,856
wasm,light,92,79,5,515
wasm,light,92,79,6,1787
wasm,light,92,79,7,598
wasm,light,92,79,8,812
wasm,light,92,79,9,817
wasm,light,92,79,10,832
wasm,light,92,80,1,426
wasm,light,92,80,2,415
wasm,light,92,80,3,1022
wasm,light,92,80,4,729
wasm,light,92,80,5,3667
wasm,light,92,80,6,364
wasm,light,92,80,7,343
wasm,light,92,80,8,2921
wasm,light,92,80,9,2087
wasm,light,92,80,10,1918
wasm,light,92,81,1,679
wasm,light,92,81,2,2218
wasm,light,92,81,3,1622
wasm,light,92,81,4,442
wasm,light,92,81,5,356
wasm,light,92,81,6,1327
wasm,light,92,81,7,345
wasm,light,92,81,8,917
wasm,light,92,81,9,469
wasm,light,92,81,10,793
wasm,light,92,82,1,380
wasm,light,92,82,2,333
wasm,light,92,82,3,595
wasm,light,92,82,4,524
wasm,light,92,82,5,586
wasm,light,92,82,6,532
wasm,light,92,82,7,708
wasm,light,92,82,8,797
wasm,light,92,82,9,1188
wasm,light,92,82,10,832
wasm,light,92,83,1,1416
wasm,light,92,83,2,624
wasm,light,92,83,3,1330
wasm,light,92,83,4,585
wasm,light,92,83,5,519
wasm,light,92,83,6,1655
wasm,light,92,83,7,1537
wasm,light,92,83,8,492
wasm,light,92,83,9,428
wasm,light,92,83,10,600
wasm,light,92,84,1,635
wasm,light,92,84,2,456
wasm,light,92,84,3,720
wasm,light,92,84,4,557
wasm,light,92,84,5,791
wasm,light,92,84,6,4473
wasm,light,92,84,7,639
wasm,light,92,84,8,586
wasm,light,92,84,9,749
wasm,light,92,84,10,1474
wasm,light,92,85,1,567
wasm,light,92,85,2,514
wasm,light,92,85,3,454
wasm,light,92,85,4,587
wasm,light,92,85,5,472
wasm,light,92,85,6,659
wasm,light,92,85,7,552
wasm,light,92,85,8,459
wasm,light,92,85,9,671
wasm,light,92,85,10,726
wasm,light,92,86,1,386
wasm,light,92,86,2,626
wasm,light,92,86,3,800
wasm,light,92,86,4,653
wasm,light,92,86,5,410
wasm,light,92,86,6,3516
wasm,light,92,86,7,348
wasm,light,92,86,8,3883
wasm,light,92,86,9,760
wasm,light,92,86,10,733
wasm,light,92,87,1,697
wasm,light,92,87,2,547
wasm,light,92,87,3,444
wasm,light,92,87,4,808
wasm,light,92,87,5,500
wasm,light,92,87,6,5103
wasm,light,92,87,7,399
wasm,light,92,87,8,449
wasm,light,92,87,9,4449
wasm,light,92,87,10,570
wasm,light,92,88,1,888
wasm,light,92,88,2,414
wasm,light,92,88,3,317
wasm,light,92,88,4,2670
wasm,light,92,88,5,3224
wasm,light,92,88,6,2924
wasm,light,92,88,7,645
wasm,light,92,88,8,1403
wasm,light,92,88,9,894
wasm,light,92,88,10,802
wasm,light,92,89,1,720
wasm,light,92,89,2,515
wasm,light,92,89,3,688
wasm,light,92,89,4,413
wasm,light,92,89,5,649
wasm,light,92,89,6,751
wasm,light,92,89,7,766
wasm,light,92,89,8,699
wasm,light,92,89,9,536
wasm,light,92,89,10,1501
wasm,light,92,90,1,810
wasm,light,92,90,2,685
wasm,light,92,90,3,636
wasm,light,92,90,4,663
wasm,light,92,90,5,688
wasm,light,92,90,6,655
wasm,light,92,90,7,1757
wasm,light,92,90,8,747
wasm,light,92,90,9,6867
wasm,light,92,90,10,2625
wasm,light,92,91,1,889
wasm,light,92,91,2,735
wasm,light,92,91,3,853
wasm,light,92,91,4,438
wasm,light,92,91,5,787
wasm,light,92,91,6,708
wasm,light,92,91,7,1102
wasm,light,92,91,8,1161
wasm,light,92,91,9,800
wasm,light,92,91,10,1098
wasm,light,92,92,1,617
wasm,light,92,92,2,665
wasm,light,92,92,3,711
wasm,light,92,92,4,611
wasm,light,92,92,5,783
wasm,light,92,92,6,682
wasm,light,92,92,7,732
wasm,light,92,92,8,632
wasm,light,92,92,9,740
wasm,light,92,92,10,726
wasm,light,92,93,1,830
wasm,light,92,93,2,719
wasm,light,92,93,3,1325
wasm,light,92,93,4,1114
wasm,light,92,93,5,1085
wasm,light,92,93,6,715
wasm,light,92,93,7,843
wasm,light,92,93,8,728
wasm,light,92,93,9,1669
wasm,light,92,93,10,731
wasm,light,92,94,1,577
wasm,light,92,94,2,745
wasm,light,92,94,3,423
wasm,light,92,94,4,779
wasm,light,92,94,5,1090
wasm,light,92,94,6,463
wasm,light,92,94,7,501
wasm,light,92,94,8,504
wasm,light,92,94,9,467
wasm,light,92,94,10,725
wasm,light,92,95,1,744
wasm,light,92,95,2,595
wasm,light,92,95,3,4057
wasm,light,92,95,4,1299
wasm,light,92,95,5,850
wasm,light,92,95,6,786
wasm,light,92,95,7,838
wasm,light,92,95,8,796
wasm,light,92,95,9,727
wasm,light,92,95,10,826
wasm,light,92,96,1,515
wasm,light,92,96,2,287
wasm,light,92,96,3,437
wasm,light,92,96,4,734
wasm,light,92,96,5,1508
wasm,light,92,96,6,508
wasm,light,92,96,7,511
wasm,light,92,96,8,540
wasm,light,92,96,9,629
wasm,light,92,96,10,512
wasm,light,92,97,1,666
wasm,light,92,97,2,497
wasm,light,92,97,3,535
wasm,light,92,97,4,464
wasm,light,92,97,5,760
wasm,light,92,97,6,562
wasm,light,92,97,7,459
wasm,light,92,97,8,1106
wasm,light,92,97,9,617
wasm,light,92,97,10,327
wasm,light,92,98,1,567
wasm,light,92,98,2,408
wasm,light,92,98,3,553
wasm,light,92,98,4,1637
wasm,light,92,98,5,770
wasm,light,92,98,6,708
wasm,light,92,98,7,952
